id,serial,relate,sex,age,birth_pl,nchild,eldch,marst,fams
3831,6454100,2,2,41,US,2,15,Married,5
3832,6442392,3,2,0,US,0,99,Single,6
3833,6345846,3,2,5,US,0,99,Single,5
3834,6221207,3,1,0,US,0,99,Single,6
3835,6444616,2,2,41,Germany,0,99,Married,2
3836,6429388,1,1,40,US,3,9,Married,6
3837,6297812,3,1,12,US,0,99,Single,3
3838,6440443,10,2,18,Germany,0,99,Single,3
3839,6453971,3,2,11,US,0,99,Single,8
3840,6307587,2,2,29,Germany,3,5,Married,5
3841,6213908,3,1,6,US,0,99,Single,6
3842,6398483,2,2,48,Germany,3,18,Married,5
3843,6374631,3,2,3,US,0,99,Single,8
3844,6257651,1,1,42,Germany,2,5,Married,4
3845,6330922,1,1,48,Ireland,1,18,Married,3
3846,6306456,2,2,43,Germany,6,20,Married,9
3847,6429706,1,1,43,Others,1,19,Married,3
3848,6305691,1,1,50,Germany,1,21,Married,3
3849,6367048,3,2,1,US,0,99,Single,4
3850,6276600,3,1,5,US,0,99,Single,5
3851,6369370,2,2,41,Ireland,1,19,Married,3
3852,6416378,6,2,63,Ireland,1,28,Divorced/widowed,8
3853,6268465,7,2,30,Ireland,0,99,Single,15
3854,6248734,3,1,18,Others,0,99,Single,6
3855,6433700,3,2,2,US,0,99,Single,5
3856,6262904,12,2,22,US,0,99,Single,1
3857,6258935,2,2,50,Germany,5,23,Married,7
3858,6275103,2,2,37,Others,5,13,Married,7
3859,6429595,10,1,40,US,0,99,Married,5
3860,6317101,12,2,32,Ireland,0,99,Single,1
3861,6231056,3,1,16,US,0,99,Single,6
3862,6239421,12,1,24,UK,0,99,Single,1
3863,6285820,3,1,6,US,0,99,Single,7
3864,6277019,1,1,50,Germany,4,29,Divorced/widowed,5
3865,6443619,13,2,17,US,0,99,Single,1
3866,6388170,3,2,16,US,0,99,Single,6
3867,6476739,12,1,29,UK,0,99,Single,1
3868,6363717,3,2,0,US,0,99,Single,6
3869,6341587,1,1,27,US,4,5,Married,9
3870,6394072,2,2,48,Ireland,7,24,Married,9
3871,6247340,3,2,25,US,0,99,Single,4
3872,6458504,1,1,40,Italy,1,14,Divorced/widowed,3
3873,6246729,3,2,6,US,0,99,Single,5
3874,6377952,1,1,38,Ireland,1,2,Married,3
3875,6437698,3,2,28,Ireland,0,99,Single,5
3876,6264143,3,1,21,US,0,99,Single,10
3877,6232408,3,1,14,US,0,99,Single,8
3878,6476170,2,2,55,Ireland,0,99,Married,2
3879,6345929,1,1,32,Germany,2,2,Married,4
3880,6382557,1,1,30,Ireland,2,3,Married,5
3881,6352753,1,1,36,US,3,7,Married,5
3882,6465802,3,2,21,US,0,99,Single,4
3883,6410995,1,1,29,US,1,3,Married,3
3884,6294554,3,2,25,US,2,5,Married,6
3885,6427676,9,2,28,Ireland,0,99,Single,7
3886,6322460,1,1,22,US,0,99,Single,2
3887,6244794,3,2,0,US,0,99,Single,8
3888,6470242,1,1,30,US,0,99,Single,3
3889,6279749,3,2,1,US,0,99,Single,4
3890,6427199,2,2,33,Ireland,4,11,Married,7
3891,6214659,3,1,0,US,0,99,Single,4
3892,6329768,1,1,30,US,4,5,Married,6
3893,6278693,3,1,9,Germany,0,99,Single,8
3894,6330809,1,1,39,Ireland,0,99,Married,2
3895,6239611,2,2,52,Ireland,0,99,Married,3
3896,6356961,12,1,34,Others,0,99,Single,1
3897,6378816,3,2,24,US,0,99,Single,3
3898,6271533,8,1,45,US,0,99,Single,8
3899,6365038,3,2,0,US,0,99,Single,4
3900,6430098,3,2,2,US,0,99,Single,8
3901,6266424,1,1,37,Others,3,12,Married,5
3902,6434833,8,1,25,US,0,99,Single,10
3903,6331658,2,2,48,UK,7,19,Married,9
3904,6357270,2,2,28,US,4,16,Married,6
3905,6282233,6,2,62,Germany,2,38,Divorced/widowed,10
3906,6381819,8,1,32,Germany,0,99,Single,6
3907,6321703,2,2,34,Others,1,7,Married,3
3908,6412800,3,1,16,Germany,0,99,Single,6
3909,6213033,10,1,21,US,0,99,Single,5
3910,6467386,4,1,28,US,0,99,Married,6
3911,6277038,2,2,34,Germany,0,99,Married,2
3912,6380175,3,1,10,US,0,99,Single,7
3913,6371813,1,2,60,Ireland,0,99,Divorced/widowed,1
3914,6223157,3,1,11,US,0,99,Single,5
3915,6393320,7,1,22,Ireland,0,99,Single,5
3916,6209203,1,1,31,Ireland,2,2,Married,5
3917,6325456,3,2,21,Others,0,99,Single,5
3918,6393788,3,1,12,US,0,99,Single,5
3919,6390289,3,1,7,US,0,99,Single,7
3920,6367601,3,2,19,US,0,99,Single,5
3921,6469527,1,1,26,US,2,1,Married,4
3922,6331775,3,2,14,US,0,99,Single,6
3923,6425621,2,2,53,Germany,2,17,Married,4
3924,6449650,9,2,13,US,0,99,Single,3
3925,6427725,1,1,40,US,1,22,Married,5
3926,6315513,1,2,35,US,2,15,Married,4
3927,6391412,3,2,11,US,0,99,Single,8
3928,6223278,3,1,11,UK,0,99,Single,8
3929,6340817,2,2,48,UK,0,99,Married,2
3930,6410017,1,2,12,US,0,99,Single,1
3931,6472384,3,1,18,Germany,0,99,Single,3
3932,6259485,1,1,44,Germany,8,15,Married,10
3933,6374890,3,1,9,US,0,99,Single,8
3934,6378886,2,2,23,US,1,1,Married,4
3935,6453569,1,1,35,Ireland,3,12,Married,5
3936,6426973,3,1,3,US,0,99,Single,9
3937,6258820,1,1,43,Germany,4,14,Married,6
3938,6266506,3,2,3,US,0,99,Single,12
3939,6258653,2,2,38,Others,2,10,Married,4
3940,6231745,2,2,27,Ireland,1,1,Married,3
3941,6241458,2,2,43,Ireland,2,11,Married,4
3942,6301844,1,2,59,Germany,1,27,Divorced/widowed,2
3943,6434523,12,1,8,US,0,99,Single,1
3944,6243779,3,1,16,US,0,99,Single,5
3945,6317244,1,2,33,US,0,99,Married,2
3946,6340010,1,1,39,UK,2,14,Married,4
3947,6255284,3,1,17,Germany,0,99,Single,9
3948,6242549,2,2,35,Ireland,2,15,Married,4
3949,6386946,10,2,8,US,0,99,Single,5
3950,6267618,3,1,4,US,0,99,Single,5
3951,6245011,8,1,30,Ireland,0,99,Divorced/widowed,3
3952,6393555,3,2,0,US,0,99,Single,6
3953,6363865,3,2,14,US,0,99,Single,5
3954,6221028,1,1,52,Ireland,3,11,Married,5
3955,6405327,3,1,24,Ireland,0,99,Single,10
3956,6466997,3,2,24,US,0,99,Single,7
3957,6234391,2,2,32,Ireland,5,20,Married,7
3958,6295395,3,2,12,US,0,99,Single,7
3959,6476285,3,1,14,US,0,99,Single,4
3960,6367498,3,2,2,US,0,99,Single,7
3961,6430156,2,2,24,US,3,4,Married,5
3962,6252197,3,2,4,US,0,99,Single,6
3963,6217982,3,1,35,Ireland,0,99,Single,3
3964,6216830,3,2,14,Italy,0,99,Single,5
3965,6467533,1,1,64,Germany,2,25,Single,3
3966,6238157,1,2,47,Ireland,2,21,Divorced/widowed,3
3967,6218176,12,1,55,Others,0,99,Single,1
3968,6332820,3,1,4,US,0,99,Single,6
3969,6284927,1,1,27,Germany,1,0,Married,3
3970,6285965,1,1,30,Ireland,3,4,Married,5
3971,6347621,2,2,44,Ireland,7,28,Married,9
3972,6443995,2,2,35,Germany,3,18,Married,5
3973,6230894,12,1,45,UK,0,99,Single,1
3974,6308734,1,2,41,US,3,21,Divorced/widowed,4
3975,6250358,3,1,1,US,0,99,Single,7
3976,6230791,1,1,31,Ireland,3,4,Married,5
3977,6398889,7,2,22,Germany,0,99,Single,2
3978,6460952,3,1,11,US,0,99,Single,8
3979,6300270,1,1,59,Germany,5,24,Married,7
3980,6309730,12,1,35,US,0,99,Single,1
3981,6333206,9,1,6,US,0,99,Single,8
3982,6318105,3,2,9,US,0,99,Single,7
3983,6219292,2,2,54,Ireland,3,35,Married,5
3984,6244105,1,1,50,Others,2,20,Married,4
3985,6442144,2,2,33,Ireland,3,15,Married,5
3986,6333597,1,1,30,US,3,6,Married,6
3987,6376813,2,2,50,Germany,5,25,Married,7
3988,6307386,3,1,5,US,0,99,Single,6
3989,6256857,10,1,0,US,0,99,Single,6
3990,6274652,3,1,0,US,0,99,Single,10
3991,6236005,3,1,6,US,0,99,Single,5
3992,6367968,1,1,64,Ireland,5,26,Married,7
3993,6412262,2,2,38,Others,0,99,Married,2
3994,6302422,2,2,28,Others,2,4,Married,4
3995,6432373,3,1,10,US,0,99,Single,5
3996,6472851,3,2,17,US,0,99,Single,6
3997,6265738,12,1,40,US,0,99,Single,1
3998,6428446,10,2,8,US,0,99,Single,9
3999,6364934,1,1,37,Ireland,0,99,Married,2
4000,6476855,3,1,21,US,0,99,Single,7
4001,6351536,3,1,3,US,0,99,Single,5
4002,6427881,12,2,45,US,0,99,Married,1
4003,6358792,1,1,35,Germany,2,8,Married,4
4004,6349346,3,2,8,US,0,99,Single,12
4005,6460500,3,1,5,Ireland,0,99,Single,8
4006,6476765,12,1,6,US,0,99,Single,8
4007,6230109,3,1,17,US,0,99,Single,7
4008,6261694,3,2,4,US,0,99,Single,7
4009,6410705,3,1,4,US,0,99,Single,5
4010,6452754,3,1,6,US,0,99,Single,6
4011,6341368,1,1,41,Ireland,0,99,Married,2
4012,6371454,12,1,60,Germany,0,99,Single,1
4013,6319653,3,1,18,US,0,99,Single,6
4014,6248231,3,2,3,US,0,99,Single,6
4015,6332762,1,2,40,Ireland,5,15,Divorced/widowed,7
4016,6305063,2,2,38,Ireland,5,17,Married,7
4017,6250995,3,1,22,US,0,99,Single,6
4018,6446657,1,1,48,Germany,2,18,Married,4
4019,6340464,1,1,28,Italy,3,7,Married,5
4020,6379252,1,1,40,Ireland,6,18,Married,8
4021,6375037,3,1,2,US,0,99,Single,7
4022,6329389,1,1,59,Germany,3,25,Married,5
4023,6446995,3,1,22,US,0,99,Single,4
4024,6255628,3,1,11,US,0,99,Single,5
4025,6386417,12,1,20,Others,0,99,Single,1
4026,6462356,1,1,53,Germany,3,23,Married,6
4027,6225736,3,2,16,US,0,99,Single,8
4028,6374864,3,1,1,US,0,99,Single,5
4029,6349654,2,2,18,UK,1,0,Married,3
4030,6394011,3,2,2,US,0,99,Single,7
4031,6272399,10,1,19,Others,0,99,Single,5
4032,6343247,3,1,12,US,0,99,Single,4
4033,6467505,1,1,50,US,1,22,Divorced/widowed,2
4034,6202319,1,1,30,Ireland,5,10,Married,7
4035,6394842,1,1,42,Ireland,2,2,Married,5
4036,6284452,1,1,31,US,2,4,Married,6
4037,6350223,3,1,5,US,0,99,Single,5
4038,6239912,1,1,63,Germany,3,26,Married,5
4039,6237829,2,2,31,Ireland,1,1,Married,3
4040,6260887,3,1,4,US,0,99,Single,5
4041,6350975,1,1,35,Ireland,4,6,Married,6
4042,6242014,2,2,30,Ireland,2,2,Married,5
4043,6448687,3,2,9,US,0,99,Single,8
4044,6292751,1,1,35,US,0,99,Married,2
4045,6319168,3,1,7,US,0,99,Single,7
4046,6361444,3,1,14,Others,0,99,Single,8
4047,6244123,3,1,8,US,0,99,Single,8
4048,6338614,1,1,58,Germany,6,30,Married,9
4049,6374958,3,2,5,US,0,99,Single,7
4050,6472556,3,1,9,US,0,99,Single,8
4051,6248655,3,1,40,Ireland,0,99,Single,4
4052,6424708,3,2,3,US,0,99,Single,5
4053,6271796,2,2,25,Germany,2,3,Married,4
4054,6434437,3,2,20,US,0,99,Single,9
4055,6239851,3,2,11,US,0,99,Single,4
4056,6433564,3,1,8,US,0,99,Single,3
4057,6282707,3,1,6,US,0,99,Single,8
4058,6396753,2,2,37,Germany,2,17,Married,4
4059,6265824,9,1,6,US,0,99,Single,12
4060,6205101,3,1,2,US,0,99,Single,5
4061,6447834,3,1,12,US,0,99,Single,8
4062,6257836,12,1,20,Germany,0,99,Single,1
4063,6419192,13,1,17,US,0,99,Single,1
4064,6394388,7,1,30,Ireland,0,99,Single,4
4065,6313875,2,2,37,US,7,20,Married,9
4066,6378656,3,2,1,US,0,99,Single,12
4067,6362082,3,2,4,US,0,99,Single,6
4068,6445898,3,1,22,US,0,99,Single,7
4069,6257508,3,1,12,Others,0,99,Single,8
4070,6211568,2,2,38,Ireland,6,24,Married,9
4071,6373572,12,1,42,Ireland,0,99,Single,1
4072,6294658,3,2,1,US,0,99,Single,4
4073,6303264,1,1,31,Germany,0,99,Single,1
4074,6204903,1,1,21,Germany,2,6,Married,5
4075,6428359,1,1,50,Ireland,2,22,Married,4
4076,6363872,3,2,20,US,0,99,Single,5
4077,6202535,3,2,16,Ireland,0,99,Single,10
4078,6301039,1,1,34,Germany,4,5,Married,6
4079,6326457,8,1,27,Germany,0,99,Married,6
4080,6206996,8,1,35,Ireland,0,99,Single,5
4081,6452606,2,2,50,Ireland,0,99,Married,2
4082,6466222,2,2,31,US,3,8,Married,5
4083,6268988,3,1,11,US,0,99,Single,6
4084,6261283,1,1,27,US,1,2,Married,3
4085,6345760,1,1,44,Germany,4,19,Married,6
4086,6443652,13,2,15,US,0,99,Single,1
4087,6414330,3,1,28,US,0,99,Divorced/widowed,10
4088,6363757,2,2,26,US,2,5,Married,5
4089,6440309,1,1,28,US,0,99,Married,2
4090,6372042,3,1,8,US,0,99,Single,8
4091,6294947,3,1,1,US,0,99,Single,4
4092,6378741,1,1,30,Ireland,1,4,Married,3
4093,6224051,2,2,27,Ireland,2,6,Married,4
4094,6409415,12,1,12,US,0,99,Single,1
4095,6423173,3,1,5,US,0,99,Single,7
4096,6356589,3,1,13,Germany,0,99,Single,9
4097,6391520,3,1,0,US,0,99,Single,4
4098,6268391,7,2,36,US,0,99,Single,6
4099,6254818,2,2,20,US,2,3,Married,4
4100,6366866,3,1,2,US,0,99,Single,3
4101,6359164,10,1,20,US,0,99,Single,5
4102,6377358,1,1,27,US,2,3,Married,4
4103,6325652,3,1,1,US,0,99,Single,5
4104,6445978,1,1,40,Germany,3,11,Married,5
4105,6389420,2,2,35,Italy,3,11,Married,5
4106,6351293,12,1,25,Ireland,0,99,Single,1
4107,6274687,3,2,12,Others,0,99,Single,6
4108,6326281,2,2,46,Germany,6,24,Married,8
4109,6435267,13,2,85,UK,0,99,Divorced/widowed,1
4110,6434941,1,1,53,Others,9,33,Married,13
4111,6308466,2,2,44,US,1,24,Married,5
4112,6240828,3,2,11,US,0,99,Single,5
4113,6254664,2,2,30,Germany,5,8,Married,9
4114,6408506,9,1,5,US,0,99,Single,17
4115,6367292,3,1,4,US,0,99,Single,7
4116,6336264,1,1,37,Ireland,5,8,Married,7
4117,6322854,12,2,24,Germany,0,99,Single,1
4118,6359783,2,2,36,Ireland,5,16,Married,7
4119,6405772,1,1,60,Ireland,3,40,Married,5
4120,6268389,3,1,8,US,0,99,Single,9
4121,6334228,1,1,26,US,1,3,Married,3
4122,6320685,3,1,14,US,0,99,Single,8
4123,6329718,3,1,5,US,0,99,Single,7
4124,6416442,3,1,1,US,0,99,Single,5
4125,6327979,1,1,44,Germany,6,21,Married,8
4126,6300102,1,1,27,US,1,0,Married,3
4127,6222157,1,1,24,US,1,1,Married,3
4128,6242394,2,2,30,US,5,19,Married,8
4129,6242837,3,2,0,US,0,99,Single,3
4130,6232081,12,2,15,US,0,99,Single,1
4131,6429614,3,2,8,US,0,99,Single,11
4132,6239959,3,2,5,US,0,99,Single,6
4133,6207830,1,1,35,Italy,3,11,Married,5
4134,6202019,3,1,3,US,0,99,Single,9
4135,6334697,3,1,11,US,0,99,Single,9
4136,6270489,3,2,27,US,0,99,Single,6
4137,6213883,12,2,26,US,0,99,Married,1
4138,6433588,1,2,52,US,4,27,Single,7
4139,6319935,8,1,22,Others,0,99,Single,6
4140,6410704,3,1,12,US,0,99,Single,4
4141,6347313,3,1,11,US,0,99,Single,8
4142,6287072,5,2,62,Ireland,4,24,Single,5
4143,6317642,1,1,19,US,0,99,Single,1
4144,6338228,10,1,12,US,0,99,Single,5
4145,6435106,2,2,50,US,2,25,Married,4
4146,6248933,3,2,14,UK,0,99,Single,6
4147,6435057,9,1,1,US,0,99,Single,5
4148,6413579,10,2,52,Germany,0,99,Divorced/widowed,7
4149,6364727,3,2,14,US,0,99,Single,5
4150,6401756,1,1,24,US,0,99,Single,1
4151,6381733,10,1,30,Ireland,0,99,Married,7
4152,6310169,3,1,6,US,0,99,Single,11
4153,6382165,3,2,17,US,0,99,Single,9
4154,6449081,3,2,20,Ireland,0,99,Single,2
4155,6445514,3,1,0,US,0,99,Single,5
4156,6298796,2,2,31,US,0,99,Married,3
4157,6244492,2,2,42,Ireland,3,25,Married,5
4158,6424201,1,1,41,Ireland,3,13,Divorced/widowed,4
4159,6450401,3,1,1,US,0,99,Single,3
4160,6247236,1,1,25,Italy,2,4,Married,4
4161,6437339,3,1,46,US,0,99,Married,7
4162,6318143,2,2,27,Germany,1,18,Married,3
4163,6440647,3,2,6,US,0,99,Single,8
4164,6473231,9,2,18,Ireland,0,99,Single,4
4165,6462315,3,1,6,US,0,99,Single,7
4166,6417524,3,1,14,US,0,99,Single,8
4167,6322259,3,1,4,US,0,99,Single,12
4168,6408517,12,2,22,US,0,99,Single,1
4169,6355039,1,1,29,Ireland,0,99,Single,1
4170,6435352,7,1,50,US,0,99,Single,3
4171,6363151,3,2,3,US,0,99,Single,10
4172,6246440,2,2,27,US,2,3,Married,4
4173,6378691,3,1,13,US,0,99,Single,11
4174,6214693,1,1,40,US,1,10,Married,3
4175,6373393,1,2,70,Ireland,2,40,Divorced/widowed,3
4176,6425497,3,2,15,Germany,0,99,Single,10
4177,6208490,1,1,45,UK,4,20,Married,6
4178,6357225,2,2,37,Ireland,4,11,Married,6
4179,6369857,10,1,20,Ireland,0,99,Single,5
4180,6222434,2,2,30,UK,2,10,Married,4
4181,6374465,1,1,35,Ireland,0,99,Married,3
4182,6399046,2,2,26,Germany,5,10,Married,7
4183,6360412,3,2,16,US,0,99,Single,4
4184,6276986,1,1,51,Germany,2,15,Married,4
4185,6329470,3,1,3,US,0,99,Single,7
4186,6376980,3,2,6,US,0,99,Single,5
4187,6453688,1,1,39,Germany,2,11,Married,5
4188,6286974,1,1,59,UK,1,27,Married,3
4189,6296180,3,1,18,Germany,0,99,Single,4
4190,6226079,12,1,34,Others,0,99,Single,1
4191,6457564,13,2,35,US,0,99,Divorced/widowed,1
4192,6387896,2,2,37,Ireland,1,7,Married,3
4193,6330806,2,2,22,US,1,2,Married,4
4194,6402336,1,1,50,Ireland,2,14,Married,4
4195,6395758,3,2,21,Ireland,0,99,Single,8
4196,6215196,3,1,2,US,0,99,Single,4
4197,6325810,12,1,36,UK,0,99,Single,1
4198,6341571,3,1,7,Ireland,0,99,Single,7
4199,6394151,1,1,43,Germany,1,0,Married,5
4200,6461732,1,1,46,US,3,17,Married,6
4201,6281507,3,2,4,US,0,99,Single,7
4202,6414382,2,2,30,Ireland,1,2,Married,3
4203,6198396,3,2,3,US,0,99,Single,4
4204,6354468,3,2,2,US,0,99,Single,4
4205,6336974,1,1,37,Ireland,6,14,Married,8
4206,6313054,1,1,35,Ireland,3,8,Married,5
4207,6242709,3,1,18,US,0,99,Single,8
4208,6255916,2,2,21,Others,1,2,Married,3
4209,6320418,3,1,14,US,0,99,Single,10
4210,6393772,1,1,29,US,5,8,Married,8
4211,6367218,3,2,13,Ireland,0,99,Single,5
4212,6385600,3,2,1,US,0,99,Single,4
4213,6438774,13,1,0,US,0,99,Single,1
4214,6337187,9,2,4,US,0,99,Single,6
4215,6446710,1,1,33,Germany,0,99,Married,3
4216,6261163,7,1,27,US,0,99,Single,7
4217,6364325,3,2,2,US,0,99,Single,3
4218,6354648,2,2,28,Ireland,3,12,Married,5
4219,6312942,3,2,2,US,0,99,Single,6
4220,6285636,3,1,10,US,0,99,Single,8
4221,6459012,3,2,10,US,0,99,Single,5
4222,6309917,4,1,40,US,0,99,Married,8
4223,6467085,3,2,5,US,0,99,Single,4
4224,6232233,7,1,26,Ireland,0,99,Single,9
4225,6261305,8,2,60,Ireland,0,99,Divorced/widowed,4
4226,6363512,3,2,14,Ireland,0,99,Single,6
4227,6363144,3,1,1,US,0,99,Single,7
4228,6362273,1,1,49,Ireland,5,16,Married,7
4229,6389808,10,2,7,US,0,99,Single,6
4230,6238934,9,2,0,US,0,99,Single,10
4231,6245631,10,1,22,Germany,0,99,Single,6
4232,6248856,3,1,25,Others,0,99,Single,10
4233,6381202,1,1,57,UK,5,22,Married,7
4234,6279523,1,1,27,Germany,1,6,Married,3
4235,6349699,3,1,0,US,0,99,Single,6
4236,6253057,2,2,43,Ireland,4,22,Married,7
4237,6283725,3,1,17,US,0,99,Single,14
4238,6293348,3,1,16,US,0,99,Single,7
4239,6218333,3,2,6,US,0,99,Single,7
4240,6232144,3,2,1,US,0,99,Single,6
4241,6371289,1,1,34,Germany,1,8,Married,3
4242,6289576,12,1,45,US,0,99,Single,1
4243,6329739,1,1,26,US,2,4,Married,4
4244,6234337,3,1,26,US,0,99,Single,4
4245,6412719,1,1,61,Germany,4,29,Married,6
4246,6367243,3,1,3,US,0,99,Single,3
4247,6469798,1,1,32,Germany,0,99,Married,4
4248,6428489,3,1,8,US,0,99,Single,5
4249,6373284,3,2,11,US,0,99,Single,6
4250,6372328,1,1,53,Germany,0,99,Married,2
4251,6424276,1,2,40,Ireland,2,15,Divorced/widowed,4
4252,6451977,7,2,45,Ireland,1,20,Divorced/widowed,3
4253,6472179,3,2,10,US,0,99,Single,6
4254,6299961,3,1,7,US,0,99,Single,8
4255,6214974,12,2,38,Ireland,0,99,Divorced/widowed,1
4256,6432729,3,2,24,Ireland,0,99,Single,5
4257,6392943,9,2,5,US,0,99,Single,15
4258,6333607,12,2,19,US,0,99,Single,1
4259,6224172,7,2,35,Ireland,0,99,Single,2
4260,6326866,1,2,65,Germany,2,30,Divorced/widowed,4
4261,6323332,2,2,38,Germany,8,17,Married,10
4262,6380266,1,1,28,US,0,99,Single,1
4263,6424285,1,2,40,Ireland,0,99,Single,1
4264,6314104,3,1,25,US,0,99,Single,3
4265,6404669,7,1,29,Germany,0,99,Single,7
4266,6307939,2,2,34,Others,0,99,Married,2
4267,6209250,10,2,18,US,0,99,Single,3
4268,6322526,3,1,21,US,0,99,Single,4
4269,6212424,3,1,8,US,0,99,Single,6
4270,6241846,1,1,42,US,6,17,Married,9
4271,6412753,3,1,2,US,0,99,Single,4
4272,6370714,3,1,2,US,0,99,Single,7
4273,6368565,3,2,12,Ireland,0,99,Single,6
4274,6220177,12,1,28,Ireland,0,99,Single,1
4275,6244412,1,1,30,US,3,3,Married,5
4276,6329830,3,2,26,US,0,99,Single,10
4277,6467115,3,1,16,Others,0,99,Single,9
4278,6370854,3,2,14,Others,0,99,Single,6
4279,6448153,1,1,23,Ireland,0,99,Married,2
4280,6439097,1,2,35,Ireland,0,99,Single,1
4281,6231957,3,1,7,US,0,99,Single,6
4282,6409755,1,1,7,US,0,99,Single,1
4283,6277160,1,1,51,Germany,0,99,Married,3
4284,6210412,2,2,24,US,4,8,Married,7
4285,6333496,3,1,4,US,0,99,Single,9
4286,6255011,1,1,59,UK,2,18,Married,4
4287,6305371,1,2,60,Ireland,2,32,Divorced/widowed,3
4288,6267394,1,1,39,US,2,15,Married,4
4289,6457145,1,1,39,Germany,0,99,Single,1
4290,6366957,2,2,44,Ireland,4,28,Married,7
4291,6349008,12,1,28,Others,0,99,Single,1
4292,6401763,1,1,21,US,0,99,Single,1
4293,6375697,3,2,18,US,0,99,Single,5
4294,6472920,1,2,70,US,5,40,Divorced/widowed,6
4295,6337807,10,2,11,US,0,99,Single,4
4296,6241600,2,2,32,Ireland,3,13,Married,5
4297,6343532,3,2,6,US,0,99,Single,8
4298,6238268,3,1,25,US,0,99,Single,4
4299,6402479,1,1,70,Ireland,4,24,Married,6
4300,6236267,1,1,23,US,1,1,Married,3
4301,6354862,3,1,20,Germany,0,99,Single,7
4302,6232482,3,1,9,US,0,99,Single,6
4303,6395447,3,2,2,US,0,99,Single,3
4304,6251997,1,1,30,UK,1,3,Married,3
4305,6449538,12,1,50,Ireland,0,99,Married,2
4306,6437720,3,2,2,US,0,99,Single,5
4307,6266660,13,1,25,US,0,99,Married,1
4308,6326882,2,2,44,Others,9,21,Married,12
4309,6332885,3,2,18,US,0,99,Single,5
4310,6326372,3,1,15,US,0,99,Single,8
4311,6386420,1,1,46,Ireland,9,19,Married,11
4312,6378705,3,2,8,US,0,99,Single,6
4313,6312878,1,1,42,Germany,2,13,Married,4
4314,6328586,2,2,39,Germany,6,15,Married,8
4315,6376150,3,1,37,Ireland,0,99,Married,4
4316,6319760,7,1,30,Germany,0,99,Single,4
4317,6353679,3,1,14,US,0,99,Single,7
4318,6386725,10,1,60,US,0,99,Married,4
4319,6345138,3,2,0,US,0,99,Single,3
4320,6232803,3,1,15,US,0,99,Single,4
4321,6459444,3,1,8,US,0,99,Single,7
4322,6235350,1,1,40,US,1,15,Married,3
4323,6261790,3,2,31,US,0,99,Married,4
4324,6327624,3,1,5,US,0,99,Single,5
4325,6299869,3,2,20,Ireland,0,99,Single,3
4326,6250201,3,1,11,US,0,99,Single,7
4327,6306362,2,2,22,US,1,0,Married,3
4328,6398639,7,2,50,US,0,99,Single,3
4329,6327799,2,2,44,US,1,9,Married,4
4330,6311677,2,2,45,UK,1,30,Married,5
4331,6278505,3,2,7,US,0,99,Single,5
4332,6344827,3,1,3,US,0,99,Single,6
4333,6432957,3,2,10,US,0,99,Single,4
4334,6230707,3,2,0,US,0,99,Single,8
4335,6302939,3,2,16,US,0,99,Single,5
4336,6256250,3,1,8,US,0,99,Single,3
4337,6250996,3,2,15,US,0,99,Single,4
4338,6229783,3,2,19,US,0,99,Single,10
4339,6320183,1,1,42,Others,1,21,Married,3
4340,6205961,3,1,0,US,0,99,Single,5
4341,6324646,3,2,10,US,0,99,Single,5
4342,6363264,10,2,15,US,0,99,Single,5
4343,6474490,1,1,48,US,4,22,Married,6
4344,6278166,3,2,30,Others,0,99,Divorced/widowed,10
4345,6259576,3,1,18,US,0,99,Single,5
4346,6294609,10,2,45,US,0,99,Single,5
4347,6433043,2,2,21,US,1,3,Married,3
4348,6266216,7,2,26,US,0,99,Single,3
4349,6463975,13,1,13,US,0,99,Single,1
4350,6440956,3,2,7,US,0,99,Single,8
4351,6214423,1,1,35,Ireland,5,9,Married,7
4352,6367795,1,1,45,Ireland,0,99,Married,2
4353,6278527,12,1,39,Germany,0,99,Single,1
4354,6368914,3,1,12,US,0,99,Single,7
4355,6355744,1,1,37,Germany,6,13,Married,8
4356,6318709,3,1,26,US,0,99,Single,6
4357,6389184,1,1,33,US,1,1,Married,3
4358,6395912,1,1,17,US,0,99,Single,1
4359,6363693,3,2,20,US,0,99,Single,13
4360,6441987,3,1,18,Germany,0,99,Single,8
4361,6404181,7,2,35,Ireland,0,99,Single,6
4362,6325076,2,2,39,Germany,6,14,Married,8
4363,6257966,3,1,10,US,0,99,Single,5
4364,6337111,1,2,41,Others,3,21,Divorced/widowed,5
4365,6471875,3,2,15,US,0,99,Single,4
4366,6424392,3,2,21,US,0,99,Married,10
4367,6283908,1,1,57,Germany,0,99,Married,2
4368,6297201,2,2,32,Germany,0,99,Married,2
4369,6442427,5,2,70,Ireland,1,39,Divorced/widowed,4
4370,6463135,2,2,50,Germany,5,23,Married,7
4371,6387431,1,1,30,Germany,4,7,Married,6
4372,6202541,3,2,11,US,0,99,Single,7
4373,6209757,3,1,24,US,0,99,Single,3
4374,6267573,3,2,17,UK,0,99,Single,8
4375,6333561,3,1,5,US,0,99,Single,4
4376,6430506,3,1,2,US,0,99,Single,10
4377,6287586,2,2,50,US,0,99,Married,2
4378,6417860,3,1,9,US,0,99,Single,6
4379,6320279,1,1,26,Others,0,99,Married,4
4380,6313119,3,2,1,US,0,99,Single,6
4381,6304891,3,1,2,US,0,99,Single,4
4382,6207378,3,1,13,Ireland,0,99,Single,6
